FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,Traveller_Need,Available
46261,Beaufort Park,Park or reserve,Bedford,WA,-31.91508749,115.89622183,Accessible access,TRUE
46263,Portarlington Pier,Other,Portarlington,VIC,-38.11320044,144.65218522,Accessible access,TRUE
46263,Portarlington Pier,Other,Portarlington,VIC,-38.11320044,144.65218522,Caravan support,TRUE
46265,Middle Street,Other,Hadfield,VIC,-37.70912528,144.93828485,Accessible access,TRUE
46267,Maylands Hall,Community building,Maylands,WA,-31.93061569,115.89466674,Accessible access,TRUE
46271,Lake Road Boat Ramp,Other,Robe,SA,-37.16117157,139.74852919,24-hour access,TRUE
46273,RV Dump,Other,Robe,SA,-37.17534653,139.76076006,Caravan support,TRUE
46275,Pastoral Hotel,Food outlet,Dubbo,NSW,-32.245065,148.605411,Accessible access,TRUE
46281,Woolworths Caltex Murarrie,Service station,Morningside,QLD,-27.46651275,153.07933106,24-hour access,TRUE
46281,Woolworths Caltex Murarrie,Service station,Morningside,QLD,-27.46651275,153.07933106,Accessible access,TRUE
46283,Caltex Woolworths Murdoch,Service station,Murdoch,WA,-32.06354971,115.83580638,24-hour access,TRUE
46283,Caltex Woolworths Murdoch,Service station,Murdoch,WA,-32.06354971,115.83580638,Accessible access,TRUE
46285,Caltex Muswellbrook,Service station,Muswellbrook,NSW,-32.27794016,150.89801794,24-hour access,TRUE
46285,Caltex Muswellbrook,Service station,Muswellbrook,NSW,-32.27794016,150.89801794,Accessible access,TRUE
46285,Caltex Muswellbrook,Service station,Muswellbrook,NSW,-32.27794016,150.89801794,Family support,TRUE
46287,Caltex Myrtleford,Service station,Myrtleford,VIC,-36.564843,146.728212,Accessible access,TRUE
46289,Caltex Nanutarra Roadhouse,Service station,Nanutarra,WA,-22.54234618,115.50061908,Accessible access,TRUE
46289,Caltex Nanutarra Roadhouse,Service station,Nanutarra,WA,-22.54234618,115.50061908,Caravan support,TRUE
46291,Ampol Naracoorte,Service station,Naracoorte,SA,-36.969388,140.740004,Accessible access,TRUE
46293,Caltex Narellan,Service station,Narellan,NSW,-34.03970625,150.74320954,24-hour access,TRUE
46293,Caltex Narellan,Service station,Narellan,NSW,-34.03970625,150.74320954,Accessible access,TRUE
46295,Gillenbah Service Centre,Service station,Gillenbah,NSW,-34.76141671,146.54021911,24-hour access,TRUE
46295,Gillenbah Service Centre,Service station,Gillenbah,NSW,-34.76141671,146.54021911,Accessible access,TRUE
46295,Gillenbah Service Centre,Service station,Gillenbah,NSW,-34.76141671,146.54021911,Caravan support,TRUE
46299,Caltex Woolworths Neutral Bay,Service station,Neutral Bay,NSW,-33.82908516,151.21631055,24-hour access,TRUE
46299,Caltex Woolworths Neutral Bay,Service station,Neutral Bay,NSW,-33.82908516,151.21631055,Accessible access,TRUE
46301,Caltex Newman,Service station,Newman,WA,-23.35808222,119.72784035,24-hour access,TRUE
46301,Caltex Newman,Service station,Newman,WA,-23.35808222,119.72784035,Accessible access,TRUE
46305,Merino Recreation Reserve,Other,Merino,VIC,-37.71068976,141.54500198,Accessible access,TRUE
46315,Heywood dump point,Other,Heywood,VIC,-38.13114296,141.63234651,Caravan support,TRUE
46317,Island Park,Other,Casterton,VIC,-37.58033773,141.40366633,24-hour access,TRUE
46317,Island Park,Other,Casterton,VIC,-37.58033773,141.40366633,Accessible access,TRUE
46317,Island Park,Other,Casterton,VIC,-37.58033773,141.40366633,Caravan support,TRUE
46323,Belrose Super Centre,Shopping centre,Belrose,NSW,-33.70396694,151.21329611,Accessible access,TRUE
46323,Belrose Super Centre,Shopping centre,Belrose,NSW,-33.70396694,151.21329611,Family support,TRUE
46325,Bluff Beach,Beach,Bluff Beach,SA,-34.73266399,137.48037329,Accessible access,TRUE
46351,Twelve Apostles - Visitor Facility,Park or reserve,Princetown,VIC,-38.66210239,143.10495834,Accessible access,TRUE
46351,Twelve Apostles - Visitor Facility,Park or reserve,Princetown,VIC,-38.66210239,143.10495834,Family support,TRUE
46351,Twelve Apostles - Visitor Facility,Park or reserve,Princetown,VIC,-38.66210239,143.10495834,Caravan support,TRUE
46355,Springvale Recreation Reserve - Ericksen Street Car Park,Park or reserve,Springvale,VIC,-37.94308696,145.1462811,Accessible access,TRUE
46369,Furlong Apartments/Morisset Car Park,Other,Queanbeyan,NSW,-35.35224254,149.23242319,Accessible access,TRUE
46375,Queanbeyan Showground,Other,Queanbeyan,NSW,-35.35717877,149.2298044,Accessible access,TRUE
46375,Queanbeyan Showground,Other,Queanbeyan,NSW,-35.35717877,149.2298044,Caravan support,TRUE
46377,Cootamundra Pool Complex,Other,Cootamundra,NSW,-34.63627355,148.02405795,Accessible access,TRUE
46377,Cootamundra Pool Complex,Other,Cootamundra,NSW,-34.63627355,148.02405795,Family support,TRUE
46377,Cootamundra Pool Complex,Other,Cootamundra,NSW,-34.63627355,148.02405795,Caravan support,TRUE
46381,Morisset Street Bus Interchange,Bus station,Queanbeyan,NSW,-35.3495793,149.236863,Accessible access,TRUE
46381,Morisset Street Bus Interchange,Bus station,Queanbeyan,NSW,-35.3495793,149.236863,Family support,TRUE
46381,Morisset Street Bus Interchange,Bus station,Queanbeyan,NSW,-35.3495793,149.236863,Caravan support,TRUE
46393,Lime Street/Church Street,Other,Whittlesea,VIC,-37.51333,145.11811583,Accessible access,TRUE
46393,Lime Street/Church Street,Other,Whittlesea,VIC,-37.51333,145.11811583,Family support,TRUE
46393,Lime Street/Church Street,Other,Whittlesea,VIC,-37.51333,145.11811583,Caravan support,TRUE
46395,Meadowglen Reserve,Other,Epping,VIC,-37.64711948,145.05685043,Accessible access,TRUE
46395,Meadowglen Reserve,Other,Epping,VIC,-37.64711948,145.05685043,Caravan support,TRUE
46397,Wilson Park,Other,Rivervale,WA,-31.96317165,115.91523101,Accessible access,TRUE
46401,Keanes Point Playground,Other,Peppermint Grove,WA,-32.00305561,115.77233796,24-hour access,TRUE
46401,Keanes Point Playground,Other,Peppermint Grove,WA,-32.00305561,115.77233796,Family support,TRUE
46403,Grantham Park,Other,Floreat,WA,-31.93308616,115.80248501,Caravan support,TRUE
46405,McLean Park,Other,Floreat,WA,-31.93578064,115.79082637,Caravan support,TRUE
46409,Stuart Island,Car park,Nambucca Heads,NSW,-30.65404793,152.9952379,24-hour access,TRUE
46409,Stuart Island,Car park,Nambucca Heads,NSW,-30.65404793,152.9952379,Accessible access,TRUE
46413,Eastport Foreshore,Other,Wannanup,WA,-32.60594825,115.65219425,Accessible access,TRUE
46415,Fitzroy Falls - Visitors Centre Morton National Park,Park or reserve,Fitzroy Falls,NSW,-34.64691539,150.48251869,Accessible access,TRUE
46415,Fitzroy Falls - Visitors Centre Morton National Park,Park or reserve,Fitzroy Falls,NSW,-34.64691539,150.48251869,Caravan support,TRUE
46417,Manly Warringah Baseball Club - Aquatic Reserve,Sporting facility,Frenchs Forest,NSW,-33.75662552,151.23819238,Accessible access,TRUE
46425,Maydena,Other,Maydena,TAS,-42.75510725,146.62778293,24-hour access,TRUE
46425,Maydena,Other,Maydena,TAS,-42.75510725,146.62778293,Accessible access,TRUE
46429,Ocean View Hotel,Other,Urunga,NSW,-30.49528624,153.02190637,Accessible access,TRUE
46429,Ocean View Hotel,Other,Urunga,NSW,-30.49528624,153.02190637,Family support,TRUE
46431,Club Urunga,Food outlet,Urunga,NSW,-30.4968827,153.01957605,Accessible access,TRUE
46431,Club Urunga,Food outlet,Urunga,NSW,-30.4968827,153.01957605,Family support,TRUE
46433,Sports Focus Podiatry,Other,Campbelltown,NSW,-34.070132,150.811448,Accessible access,TRUE
46435,Bowls/Tennis Club,Other,Southern Cross,WA,-31.22999271,119.32801993,24-hour access,TRUE
46435,Bowls/Tennis Club,Other,Southern Cross,WA,-31.22999271,119.32801993,Accessible access,TRUE
46435,Bowls/Tennis Club,Other,Southern Cross,WA,-31.22999271,119.32801993,Family support,TRUE
46439,Passmore Reserve 2,Park or reserve,Manly Vale,NSW,-33.78122065,151.27272873,Accessible access,TRUE
46439,Passmore Reserve 2,Park or reserve,Manly Vale,NSW,-33.78122065,151.27272873,Caravan support,TRUE
46441,Strathbogie Recreation Reserve,Park or reserve,Strathbogie,VIC,-36.8503516,145.73941225,24-hour access,TRUE
46441,Strathbogie Recreation Reserve,Park or reserve,Strathbogie,VIC,-36.8503516,145.73941225,Accessible access,TRUE
46443,Lions Park Euroa,Other,Euroa,VIC,-36.75623034,145.56872723,24-hour access,TRUE
46443,Lions Park Euroa,Other,Euroa,VIC,-36.75623034,145.56872723,Accessible access,TRUE
46445,Stud Park Reserve,Park or reserve,Rowville,VIC,-37.91997428,145.2396643,Accessible access,TRUE
46445,Stud Park Reserve,Park or reserve,Rowville,VIC,-37.91997428,145.2396643,Family support,TRUE
46459,Auburn Park,Park or reserve,Auburn,NSW,-33.8446953,151.03344017,Accessible access,TRUE
46459,Auburn Park,Park or reserve,Auburn,NSW,-33.8446953,151.03344017,Family support,TRUE
46461,Newington Community Center,Other,Newington,NSW,-33.83339273,151.05694989,Accessible access,TRUE
46461,Newington Community Center,Other,Newington,NSW,-33.83339273,151.05694989,Family support,TRUE
46467,Black Gully Park (3),Park or reserve,Newtown,QLD,-27.54460892,151.93578287,Accessible access,TRUE
46467,Black Gully Park (3),Park or reserve,Newtown,QLD,-27.54460892,151.93578287,Caravan support,TRUE
46469,Newtown Park,Other,Newtown,QLD,-27.55188354,151.93008988,Accessible access,TRUE
46469,Newtown Park,Other,Newtown,QLD,-27.55188354,151.93008988,Caravan support,TRUE
46471,Picnic Point Lookout,Other,Rangeville,QLD,-27.57910381,151.98784589,Accessible access,TRUE
46473,Oakey Dump Point,Other,Oakey,QLD,-27.44053559,151.72439932,24-hour access,TRUE
46473,Oakey Dump Point,Other,Oakey,QLD,-27.44053559,151.72439932,Caravan support,TRUE
46477,Kariong Tennis Courts and Playground,Other,Kariong,NSW,-33.43982269,151.29649471,Accessible access,TRUE
46481,Bingara Swim Centre,Other,Bingara,NSW,-29.86415317,150.57727182,Accessible access,TRUE
46481,Bingara Swim Centre,Other,Bingara,NSW,-29.86415317,150.57727182,Caravan support,TRUE
46483,Riverside Caravan Park,Caravan park,Bingara,NSW,-29.86467021,150.57794951,Accessible access,TRUE
46483,Riverside Caravan Park,Caravan park,Bingara,NSW,-29.86467021,150.57794951,Caravan support,TRUE
46485,Bingara Showground,Sporting facility,Bingara,NSW,-29.86755717,150.55559296,Accessible access,TRUE
46485,Bingara Showground,Sporting facility,Bingara,NSW,-29.86755717,150.55559296,Caravan support,TRUE
46493,Tourist Information Centre,Bus station,Warialda,NSW,-29.54214133,150.57031144,24-hour access,TRUE
46493,Tourist Information Centre,Bus station,Warialda,NSW,-29.54214133,150.57031144,Accessible access,TRUE
46493,Tourist Information Centre,Bus station,Warialda,NSW,-29.54214133,150.57031144,Family support,TRUE
46497,Warialda Caravan Park,Caravan park,Warialda,NSW,-29.54191717,150.56964138,24-hour access,TRUE
46497,Warialda Caravan Park,Caravan park,Warialda,NSW,-29.54191717,150.56964138,Accessible access,TRUE
46497,Warialda Caravan Park,Caravan park,Warialda,NSW,-29.54191717,150.56964138,Caravan support,TRUE
46499,Cranky Rock Reserve,Park or reserve,Warialda,NSW,-29.56111139,150.64646335,24-hour access,TRUE
46499,Cranky Rock Reserve,Park or reserve,Warialda,NSW,-29.56111139,150.64646335,Accessible access,TRUE
46499,Cranky Rock Reserve,Park or reserve,Warialda,NSW,-29.56111139,150.64646335,Caravan support,TRUE
46501,Matraville Hotel,Other,Matraville,NSW,-33.959967,151.230895,Accessible access,TRUE
46505,Peninsula Village Shopping Centre,Shopping centre,Matraville,NSW,-33.957769,151.2312039,Accessible access,TRUE
46509,Park Beach HomeBase,Shopping centre,Coffs Harbour,NSW,-30.28071205,153.127891,Accessible access,TRUE
46509,Park Beach HomeBase,Shopping centre,Coffs Harbour,NSW,-30.28071205,153.127891,Family support,TRUE
46511,Berala Town Centre,Car park,Berala,NSW,-33.87114015,151.03293175,Accessible access,TRUE
46515,Public Dump Point,Service station,Ceduna,SA,-32.11336086,133.67270748,24-hour access,TRUE
46515,Public Dump Point,Service station,Ceduna,SA,-32.11336086,133.67270748,Caravan support,TRUE
46523,Boomer Bay,Other,Boomer Bay,TAS,-42.87202743,147.82864254,24-hour access,TRUE
46523,Boomer Bay,Other,Boomer Bay,TAS,-42.87202743,147.82864254,Accessible access,TRUE
46525,Flyway Island,Other,Midway Point,TAS,-42.79566186,147.52924914,Accessible access,TRUE
46525,Flyway Island,Other,Midway Point,TAS,-42.79566186,147.52924914,Family support,TRUE
46529,Macleod Village Green,Park or reserve,Macleod,VIC,-37.72680231,145.06969354,24-hour access,TRUE
46529,Macleod Village Green,Park or reserve,Macleod,VIC,-37.72680231,145.06969354,Accessible access,TRUE
46543,Tumby Bay Oval,Other,Tumby Bay,SA,-34.37684143,136.09937042,24-hour access,TRUE
46545,Mortlock Street,Other,Tumby Bay,SA,-34.37615661,136.10111769,24-hour access,TRUE
46547,Park Beach Plaza 2,Shopping centre,Coffs Harbour,NSW,-30.282744,153.131529,Accessible access,TRUE
46547,Park Beach Plaza 2,Shopping centre,Coffs Harbour,NSW,-30.282744,153.131529,Family support,TRUE
46549,Park Beach Plaza 1,Shopping centre,Coffs Harbour,NSW,-30.282744,153.131529,Accessible access,TRUE
46549,Park Beach Plaza 1,Shopping centre,Coffs Harbour,NSW,-30.282744,153.131529,Family support,TRUE
46553,Dee Why Playing Fields,Park or reserve,Dee Why,NSW,-33.74632107,151.28980304,Accessible access,TRUE
46555,Toormina Gardens,Shopping centre,Toormina,NSW,-30.353855,153.091853,Accessible access,TRUE
46555,Toormina Gardens,Shopping centre,Toormina,NSW,-30.353855,153.091853,Family support,TRUE
46561,Strathfield Station Platform 6,Train station,Strathfield,NSW,-33.87161813,151.09431623,24-hour access,TRUE
46561,Strathfield Station Platform 6,Train station,Strathfield,NSW,-33.87161813,151.09431623,Accessible access,TRUE
46561,Strathfield Station Platform 6,Train station,Strathfield,NSW,-33.87161813,151.09431623,Family support,TRUE
46563,Stockland Merrylands,Shopping centre,Merrylands,NSW,-33.83473651,150.98783518,Accessible access,TRUE
46563,Stockland Merrylands,Shopping centre,Merrylands,NSW,-33.83473651,150.98783518,Family support,TRUE
46565,Club Matto,Other,Matraville,NSW,-33.959949,151.232137,Accessible access,TRUE
46565,Club Matto,Other,Matraville,NSW,-33.959949,151.232137,Family support,TRUE
46567,Supa Centa Moore Park,Shopping centre,Moore Park,NSW,-33.90233256,151.21532305,Accessible access,TRUE
46567,Supa Centa Moore Park,Shopping centre,Moore Park,NSW,-33.90233256,151.21532305,Family support,TRUE
46571,Nindigully Tourist & Visitor Area,Camping ground,Thallon,QLD,-28.35467403,148.8205701,24-hour access,TRUE
46571,Nindigully Tourist & Visitor Area,Camping ground,Thallon,QLD,-28.35467403,148.8205701,Accessible access,TRUE
46571,Nindigully Tourist & Visitor Area,Camping ground,Thallon,QLD,-28.35467403,148.8205701,Caravan support,TRUE
46573,Ampol Roadhouse Nhill,Service station,Nhill,VIC,-36.3392691,141.6431956,24-hour access,TRUE
46573,Ampol Roadhouse Nhill,Service station,Nhill,VIC,-36.3392691,141.6431956,Accessible access,TRUE
46573,Ampol Roadhouse Nhill,Service station,Nhill,VIC,-36.3392691,141.6431956,Caravan support,TRUE
46575,Woolworths Caltex Noble Park,Service station,Noble Park,VIC,-37.96708163,145.18761349,24-hour access,TRUE
46575,Woolworths Caltex Noble Park,Service station,Noble Park,VIC,-37.96708163,145.18761349,Accessible access,TRUE
46577,Caltex North Adelaide,Service station,North Adelaide,SA,-34.9049583,138.59517537,24-hour access,TRUE
46577,Caltex North Adelaide,Service station,North Adelaide,SA,-34.9049583,138.59517537,Accessible access,TRUE
46579,Ballast Point Park - Wharf Road,Park or reserve,Birchgrove,NSW,-33.85213296,151.18817908,Accessible access,TRUE
46579,Ballast Point Park - Wharf Road,Park or reserve,Birchgrove,NSW,-33.85213296,151.18817908,Family support,TRUE
46581,Collaroy Beach Surflife Saving Club 2,Sporting facility,Collaroy,NSW,-33.73325466,151.30270903,Accessible access,TRUE
46581,Collaroy Beach Surflife Saving Club 2,Sporting facility,Collaroy,NSW,-33.73325466,151.30270903,Family support,TRUE
46581,Collaroy Beach Surflife Saving Club 2,Sporting facility,Collaroy,NSW,-33.73325466,151.30270903,Caravan support,TRUE
46583,Balmain Town Hall Car Park,Car park,Balmain,NSW,-33.85633969,151.17694723,Accessible access,TRUE
46583,Balmain Town Hall Car Park,Car park,Balmain,NSW,-33.85633969,151.17694723,Family support,TRUE
46585,Italian Forum Cultural Centre,Shopping centre,Leichhardt,NSW,-33.88717917,151.15832109,Accessible access,TRUE
46585,Italian Forum Cultural Centre,Shopping centre,Leichhardt,NSW,-33.88717917,151.15832109,Family support,TRUE
46589,Ballast Point Park - Yeend Street,Park or reserve,Birchgrove,NSW,-33.85304944,151.18868374,Accessible access,TRUE
46589,Ballast Point Park - Yeend Street,Park or reserve,Birchgrove,NSW,-33.85304944,151.18868374,Family support,TRUE
46593,Terrey Hills Community Centre,Community building,Terrey Hills,NSW,-33.68213987,151.22803477,Accessible access,TRUE
46593,Terrey Hills Community Centre,Community building,Terrey Hills,NSW,-33.68213987,151.22803477,Family support,TRUE
46601,Imperial Hotel,Other,Paddington,NSW,-33.88489819,151.22683113,Accessible access,TRUE
46605,St Thomas More Catholic Church,Other,Ruse,NSW,-34.074583,150.847314,Accessible access,TRUE
46605,St Thomas More Catholic Church,Other,Ruse,NSW,-34.074583,150.847314,Family support,TRUE
46607,"Addy's Cafe, Shellharbour",Food outlet,Shellharbour,NSW,-34.579251,150.868213,Accessible access,TRUE
46607,"Addy's Cafe, Shellharbour",Food outlet,Shellharbour,NSW,-34.579251,150.868213,Family support,TRUE
46611,Coffs Central - 2nd Floor,Shopping centre,Coffs Harbour,NSW,-30.29714757,153.11622977,Accessible access,TRUE
46611,Coffs Central - 2nd Floor,Shopping centre,Coffs Harbour,NSW,-30.29714757,153.11622977,Family support,TRUE
46619,Bairnsdale Airport,Airport,Bairnsdale,VIC,-37.88200771,147.56713294,24-hour access,TRUE
46633,Anglers Rest,Camping ground,Anglers Rest,VIC,-36.98948684,147.48972185,24-hour access,TRUE
46635,Hinnomunjie Bridge,Camping ground,Omeo Valley,VIC,-36.94461023,147.60935608,24-hour access,TRUE
46653,Sarsfield Recreation Reserve,Park or reserve,Sarsfield,VIC,-37.7553649,147.7143996,24-hour access,TRUE
46653,Sarsfield Recreation Reserve,Park or reserve,Sarsfield,VIC,-37.7553649,147.7143996,Accessible access,TRUE
46653,Sarsfield Recreation Reserve,Park or reserve,Sarsfield,VIC,-37.7553649,147.7143996,Family support,TRUE
46653,Sarsfield Recreation Reserve,Park or reserve,Sarsfield,VIC,-37.7553649,147.7143996,Caravan support,TRUE
46663,Queanbeayan Kangaroo Rugby League Football Club,Sporting facility,Crestwood,NSW,-35.35082281,149.2118293,Accessible access,TRUE
46663,Queanbeayan Kangaroo Rugby League Football Club,Sporting facility,Crestwood,NSW,-35.35082281,149.2118293,Family support,TRUE
46667,Lake King Foreshore,Other,Metung,VIC,-37.89226943,147.85224031,24-hour access,TRUE
46667,Lake King Foreshore,Other,Metung,VIC,-37.89226943,147.85224031,Accessible access,TRUE
46667,Lake King Foreshore,Other,Metung,VIC,-37.89226943,147.85224031,Caravan support,TRUE
46673,Main Beach Walk,Other,Lakes Entrance,VIC,-37.88200147,147.99485838,Caravan support,TRUE
46677,Tennis Courts,Sporting facility,Lakes Entrance,VIC,-37.87127578,148.00550012,Caravan support,TRUE
46697,Newmerella Reserve,Park or reserve,Newmerella,VIC,-37.74009846,148.42163556,Accessible access,TRUE
46697,Newmerella Reserve,Park or reserve,Newmerella,VIC,-37.74009846,148.42163556,Family support,TRUE
46723,Mallacoota Recreation Reserve,Park or reserve,Mallacoota,VIC,-37.55900294,149.75773115,Accessible access,TRUE
46725,Boxes Creek,Other,Metung,VIC,-37.88064143,147.87414062,24-hour access,TRUE
46725,Boxes Creek,Other,Metung,VIC,-37.88064143,147.87414062,Accessible access,TRUE
46729,All Abilities Playground,Park or reserve,Bairnsdale,VIC,-37.82601056,147.63706585,Accessible access,TRUE
46729,All Abilities Playground,Park or reserve,Bairnsdale,VIC,-37.82601056,147.63706585,Family support,TRUE
46751,Olinda,Bus station,Olinda,VIC,-37.85538835,145.36409317,24-hour access,TRUE
46751,Olinda,Bus station,Olinda,VIC,-37.85538835,145.36409317,Accessible access,TRUE
46751,Olinda,Bus station,Olinda,VIC,-37.85538835,145.36409317,Family support,TRUE
46759,"Waterfront Park, Pyrmont",Park or reserve,Pyrmont,NSW,-33.86688543,151.18905803,Accessible access,TRUE
46759,"Waterfront Park, Pyrmont",Park or reserve,Pyrmont,NSW,-33.86688543,151.18905803,Family support,TRUE
46759,"Waterfront Park, Pyrmont",Park or reserve,Pyrmont,NSW,-33.86688543,151.18905803,Caravan support,TRUE
46761,Costco Wholesale - Casula,Shopping centre,Casula,NSW,-33.96010153,150.88133558,Accessible access,TRUE
46761,Costco Wholesale - Casula,Shopping centre,Casula,NSW,-33.96010153,150.88133558,Family support,TRUE
46769,Fairfield West Market Plaza,Shopping centre,Fairfield West,NSW,-33.86895783,150.92333381,Accessible access,TRUE
46769,Fairfield West Market Plaza,Shopping centre,Fairfield West,NSW,-33.86895783,150.92333381,Family support,TRUE
46771,Sparta Place,Other,Brunswick,VIC,-37.766673,144.961465,24-hour access,TRUE
46779,Sulphur Creek Hall Reserve,Park or reserve,Sulphur Creek,TAS,-41.09349252,146.02397364,Accessible access,TRUE
46785,Halls Creek Oval,Other,Halls Creek,WA,-18.2229109,127.66937255,Accessible access,TRUE
46785,Halls Creek Oval,Other,Halls Creek,WA,-18.2229109,127.66937255,Family support,TRUE
46787,Learmonth Foodworks Shopping Complex,Shopping centre,Walkervale,QLD,-24.87898793,152.35470503,Accessible access,TRUE
46791,Big Rig Parklands,Park or reserve,Roma,QLD,-26.57388311,148.79991215,24-hour access,TRUE
46791,Big Rig Parklands,Park or reserve,Roma,QLD,-26.57388311,148.79991215,Accessible access,TRUE
46795,Ampol North Bondi,Service station,North Bondi,NSW,-33.884617,151.268567,Accessible access,TRUE
46799,Ampol North Brighton,Service station,North Brighton,SA,-35.00601,138.52177,Accessible access,TRUE
46801,Caltex North Lakes,Service station,North Lakes,QLD,-27.23904502,153.00960016,24-hour access,TRUE
46801,Caltex North Lakes,Service station,North Lakes,QLD,-27.23904502,153.00960016,Accessible access,TRUE
46803,Caltex North Maclean,Service station,North Maclean,QLD,-27.77712087,153.01246516,24-hour access,TRUE
46803,Caltex North Maclean,Service station,North Maclean,QLD,-27.77712087,153.01246516,Accessible access,TRUE
46805,Boat Ramp,Other,Windy Harbour,WA,-34.83841804,116.02286016,Accessible access,TRUE
46805,Boat Ramp,Other,Windy Harbour,WA,-34.83841804,116.02286016,Caravan support,TRUE
46807,Latham Avenue,Other,Walpole,WA,-34.97789398,116.7301194,24-hour access,TRUE
46807,Latham Avenue,Other,Walpole,WA,-34.97789398,116.7301194,Accessible access,TRUE
46809,Playground,Other,Manjimup,WA,-34.23576516,116.14708291,Accessible access,TRUE
46811,Manjin Park,Park or reserve,Manjimup,WA,-34.24152149,116.14766142,Accessible access,TRUE
46811,Manjin Park,Park or reserve,Manjimup,WA,-34.24152149,116.14766142,Family support,TRUE
46811,Manjin Park,Park or reserve,Manjimup,WA,-34.24152149,116.14766142,Caravan support,TRUE
46817,Caltex Rowville,Service station,Rowville,VIC,-37.92594595,145.23303971,24-hour access,TRUE
46817,Caltex Rowville,Service station,Rowville,VIC,-37.92594595,145.23303971,Accessible access,TRUE
46819,Show Ground Horse Arena,Park or reserve,Saint Ives,NSW,-33.70350258,151.1870195,24-hour access,TRUE
46821,West Pymble Shopping Centre,Shopping centre,West Pymble,NSW,-33.76046857,151.12830846,Accessible access,TRUE
46821,West Pymble Shopping Centre,Shopping centre,West Pymble,NSW,-33.76046857,151.12830846,Family support,TRUE
46825,Bancroft Park,Park or reserve,Roseville,NSW,-33.78380816,151.18408637,Accessible access,TRUE
46825,Bancroft Park,Park or reserve,Roseville,NSW,-33.78380816,151.18408637,Family support,TRUE
46827,Kissing Point Village Green,Sporting facility,South Turramurra,NSW,-33.75270991,151.11176876,Accessible access,TRUE
46827,Kissing Point Village Green,Sporting facility,South Turramurra,NSW,-33.75270991,151.11176876,Family support,TRUE
46833,Lofberg Netball Courts,Other,West Pymble,NSW,-33.76223768,151.13284209,Accessible access,TRUE
46835,Lindfield Soldiers Memorial,Sporting facility,East Lindfield,NSW,-33.77031753,151.17907935,24-hour access,TRUE
46837,Lindfield Soldiers Memorial - Oval,Sporting facility,Lindfield,NSW,-33.76887166,151.18046336,24-hour access,TRUE
46837,Lindfield Soldiers Memorial - Oval,Sporting facility,Lindfield,NSW,-33.76887166,151.18046336,Accessible access,TRUE
46839,Lamberts Clearing,Park or reserve,Saint Ives,NSW,-33.70521707,151.17739294,Accessible access,TRUE
46843,Gordon Golf Course,Sporting facility,Gordon,NSW,-33.75962715,151.14549227,Accessible access,TRUE
46843,Gordon Golf Course,Sporting facility,Gordon,NSW,-33.75962715,151.14549227,Caravan support,TRUE
46845,Fiddens Wharf Oval,Park or reserve,Lindfield,NSW,-33.78281163,151.14535661,24-hour access,TRUE
46847,"Comenarra Parkway Oval, Turramurra",Sporting facility,Turramurra,NSW,-33.74871698,151.11639758,Accessible access,TRUE
46849,Boat Ramp,Car park,Solomontown,SA,-33.18287632,138.01804759,Accessible access,TRUE
46849,Boat Ramp,Car park,Solomontown,SA,-33.18287632,138.01804759,Caravan support,TRUE
46855,Botanic Gardens - Childrens Garden,Park or reserve,Albury,NSW,-36.08130155,146.90822283,Accessible access,TRUE
46855,Botanic Gardens - Childrens Garden,Park or reserve,Albury,NSW,-36.08130155,146.90822283,Family support,TRUE
46855,Botanic Gardens - Childrens Garden,Park or reserve,Albury,NSW,-36.08130155,146.90822283,Caravan support,TRUE
46857,Northbeach Pavilion Disabled,Beach,North Wollongong,NSW,-34.41494187,150.90119896,Accessible access,TRUE
46857,Northbeach Pavilion Disabled,Beach,North Wollongong,NSW,-34.41494187,150.90119896,Family support,TRUE
46857,Northbeach Pavilion Disabled,Beach,North Wollongong,NSW,-34.41494187,150.90119896,Caravan support,TRUE
46859,North Beach Pavilion 2,Park or reserve,North Wollongong,NSW,-34.41504599,150.90121364,Accessible access,TRUE
46859,North Beach Pavilion 2,Park or reserve,North Wollongong,NSW,-34.41504599,150.90121364,Family support,TRUE
46861,Thirroul Olympic Pool,Sporting facility,Thirroul,NSW,-34.31671461,150.92712879,Accessible access,TRUE
46861,Thirroul Olympic Pool,Sporting facility,Thirroul,NSW,-34.31671461,150.92712879,Caravan support,TRUE
46863,Wollongong City Surf Life Saving Club,Community building,Wollongong,NSW,-34.4230899,150.90598589,Accessible access,TRUE
46863,Wollongong City Surf Life Saving Club,Community building,Wollongong,NSW,-34.4230899,150.90598589,Caravan support,TRUE
46877,Beaton Park Leisure Centre (Pool Area),Sporting facility,Gwynneville,NSW,-34.41817277,150.88827967,Accessible access,TRUE
46877,Beaton Park Leisure Centre (Pool Area),Sporting facility,Gwynneville,NSW,-34.41817277,150.88827967,Family support,TRUE
46877,Beaton Park Leisure Centre (Pool Area),Sporting facility,Gwynneville,NSW,-34.41817277,150.88827967,Caravan support,TRUE
46879,Beaton Park Leisure Centre (Foyer),Sporting facility,Gwynneville,NSW,-34.41820899,150.8877232,Accessible access,TRUE
46879,Beaton Park Leisure Centre (Foyer),Sporting facility,Gwynneville,NSW,-34.41820899,150.8877232,Family support,TRUE
46879,Beaton Park Leisure Centre (Foyer),Sporting facility,Gwynneville,NSW,-34.41820899,150.8877232,Caravan support,TRUE
